,tmstamp,sys3_temp_c_c2
87,2022-03-28 01:27:00,66.1459987640381
88,2022-03-28 01:28:00,66.12799835205078
89,2022-03-28 01:29:00,66.09200096130371
90,2022-03-28 01:30:00,66.07400054931641
91,2022-03-28 01:31:00,66.05600013732911
92,2022-03-28 01:32:00,66.03799972534179
93,2022-03-28 01:33:00,66.0199993133545
94,2022-03-28 01:34:00,65.98399848937989
95,2022-03-28 01:35:00,66.00199890136719
96,2022-03-28 01:36:00,65.94800109863282
97,2022-03-28 01:37:00,65.94800109863282
98,2022-03-28 01:38:00,65.93000068664551
99,2022-03-28 01:39:00,65.9120002746582
100,2022-03-28 01:40:00,65.9120002746582
101,2022-03-28 01:41:00,65.89399986267091
102,2022-03-28 01:42:00,65.89399986267091
103,2022-03-28 01:43:00,65.8759994506836
104,2022-03-28 01:44:00,65.85799903869629
105,2022-03-28 01:45:00,65.83999862670899
106,2022-03-28 01:46:00,65.83999862670899
107,2022-03-28 01:47:00,65.82200164794922
108,2022-03-28 01:48:00,65.82200164794922
109,2022-03-28 01:49:00,65.80400123596192
110,2022-03-28 01:50:00,65.80400123596192
111,2022-03-28 01:51:00,65.7860008239746
112,2022-03-28 01:52:00,65.7860008239746
113,2022-03-28 01:53:00,65.76800041198732
114,2022-03-28 01:54:00,65.76800041198732
115,2022-03-28 01:55:00,65.75
116,2022-03-28 01:56:00,65.75
117,2022-03-28 01:57:00,65.7319995880127
118,2022-03-28 01:58:00,65.7319995880127
119,2022-03-28 01:59:00,65.7139991760254
120,2022-03-28 02:00:00,65.69599876403808
121,2022-03-28 02:01:00,65.69599876403808
122,2022-03-28 02:02:00,65.69599876403808
123,2022-03-28 02:03:00,65.67799835205079
124,2022-03-28 02:04:00,65.66000137329101
125,2022-03-28 02:05:00,65.66000137329101
126,2022-03-28 02:06:00,65.64200096130372
127,2022-03-28 02:07:00,65.6240005493164
128,2022-03-28 02:08:00,65.6240005493164
129,2022-03-28 02:09:00,65.5879997253418
130,2022-03-28 02:10:00,65.56999931335449
131,2022-03-28 02:11:00,65.56999931335449
132,2022-03-28 02:12:00,65.5519989013672
133,2022-03-28 02:13:00,65.53399848937988
134,2022-03-28 02:14:00,65.51600151062013
135,2022-03-28 02:15:00,65.48000068664551
136,2022-03-28 02:16:00,65.46200027465821
137,2022-03-28 02:17:00,65.44399986267089
138,2022-03-28 02:18:00,65.4259994506836
139,2022-03-28 02:19:00,65.40799903869629
140,2022-03-28 02:20:00,65.37200164794922
141,2022-03-28 02:21:00,65.35400123596192
142,2022-03-28 02:22:00,65.33600082397462
143,2022-03-28 02:23:00,65.3180004119873
144,2022-03-28 02:24:00,65.2819995880127
145,2022-03-28 02:25:00,65.2639991760254
146,2022-03-28 02:26:00,65.22799835205078
147,2022-03-28 02:27:00,65.21000137329102
148,2022-03-28 02:28:00,65.17400054931642
149,2022-03-28 02:29:00,65.1560001373291
150,2022-03-28 02:30:00,65.1379997253418
151,2022-03-28 02:31:00,65.10199890136718
152,2022-03-28 02:32:00,65.0839984893799
153,2022-03-28 02:33:00,65.04800109863282
154,2022-03-28 02:34:00,65.04800109863282
155,2022-03-28 02:35:00,65.03000068664551
156,2022-03-28 02:36:00,64.97599945068359
157,2022-03-28 02:37:00,64.93999862670898
158,2022-03-28 02:38:00,64.92200164794923
159,2022-03-28 02:39:00,64.90400123596191
160,2022-03-28 02:40:00,64.86800041198731
161,2022-03-28 02:41:00,64.8319995880127
162,2022-03-28 02:42:00,64.81399917602539
163,2022-03-28 02:43:00,64.81399917602539
164,2022-03-28 02:44:00,64.81399917602539
165,2022-03-28 02:45:00,64.77799835205079
166,2022-03-28 02:46:00,64.77799835205079
167,2022-03-28 02:47:00,64.76000137329102
168,2022-03-28 02:48:00,64.74200096130372
169,2022-03-28 02:49:00,64.74200096130372
170,2022-03-28 02:50:00,64.70600013732911
171,2022-03-28 02:51:00,64.70600013732911
172,2022-03-28 02:52:00,64.6879997253418
173,2022-03-28 02:53:00,64.6699993133545
174,2022-03-28 02:54:00,64.6519989013672
175,2022-03-28 02:55:00,64.6519989013672
176,2022-03-28 02:56:00,64.63399848937988
177,2022-03-28 02:57:00,64.63399848937988
178,2022-03-28 02:58:00,64.61600151062012
179,2022-03-28 02:59:00,64.5980010986328
180,2022-03-28 03:00:00,64.5980010986328
181,2022-03-28 03:01:00,64.5980010986328
182,2022-03-28 03:02:00,64.5620002746582
183,2022-03-28 03:03:00,64.5439998626709
184,2022-03-28 03:04:00,64.5439998626709
185,2022-03-28 03:05:00,64.5259994506836
186,2022-03-28 03:06:00,64.5259994506836
187,2022-03-28 03:07:00,64.50799903869628
188,2022-03-28 03:08:00,64.47200164794921
189,2022-03-28 03:09:00,64.489998626709
190,2022-03-28 03:10:00,64.47200164794921
191,2022-03-28 03:11:00,64.45400123596193
192,2022-03-28 03:12:00,64.45400123596193
193,2022-03-28 03:13:00,64.43600082397461
194,2022-03-28 03:14:00,64.41800041198731
195,2022-03-28 03:15:00,64.41800041198731
196,2022-03-28 03:16:00,64.41800041198731
197,2022-03-28 03:17:00,64.41800041198731
198,2022-03-28 03:18:00,64.41800041198731
199,2022-03-28 03:19:00,64.41800041198731
200,2022-03-28 03:20:00,64.4
201,2022-03-28 03:21:00,64.4
202,2022-03-28 03:22:00,64.38199958801269
203,2022-03-28 03:23:00,64.38199958801269
204,2022-03-28 03:24:00,64.3639991760254
205,2022-03-28 03:25:00,64.3639991760254
206,2022-03-28 03:26:00,64.34599876403809
207,2022-03-28 03:27:00,64.34599876403809
208,2022-03-28 03:28:00,64.32799835205078
209,2022-03-28 03:29:00,64.32799835205078
210,2022-03-28 03:30:00,64.31000137329102
211,2022-03-28 03:31:00,64.31000137329102
212,2022-03-28 03:32:00,64.29200096130371
213,2022-03-28 03:33:00,64.29200096130371
214,2022-03-28 03:34:00,64.27400054931641
215,2022-03-28 03:35:00,64.2560001373291
216,2022-03-28 03:36:00,64.23799972534181
217,2022-03-28 03:37:00,64.23799972534181
218,2022-03-28 03:38:00,64.21999931335449
219,2022-03-28 03:39:00,64.20199890136719
220,2022-03-28 03:40:00,64.18399848937989
221,2022-03-28 03:41:00,64.18399848937989
222,2022-03-28 03:42:00,64.16600151062012
223,2022-03-28 03:43:00,64.14800109863282
224,2022-03-28 03:44:00,64.1300006866455
225,2022-03-28 03:45:00,64.1300006866455
226,2022-03-28 03:46:00,64.11200027465821
227,2022-03-28 03:47:00,64.0939998626709
228,2022-03-28 03:48:00,64.0759994506836
229,2022-03-28 03:49:00,64.0579990386963
230,2022-03-28 03:50:00,64.03999862670898
231,2022-03-28 03:51:00,64.02200164794922
232,2022-03-28 03:52:00,64.00400123596191
233,2022-03-28 03:53:00,63.98600082397461
234,2022-03-28 03:54:00,63.968000411987305
235,2022-03-28 03:55:00,63.968000411987305
236,2022-03-28 03:56:00,63.968000411987305
237,2022-03-28 03:57:00,63.9319995880127
238,2022-03-28 03:58:00,63.91399917602539
239,2022-03-28 03:59:00,63.89599876403808
240,2022-03-28 04:00:00,63.87799835205078
241,2022-03-28 04:01:00,63.87799835205078
242,2022-03-28 04:02:00,63.84200096130371
243,2022-03-28 04:03:00,63.86000137329101
244,2022-03-28 04:04:00,63.84200096130371
245,2022-03-28 04:05:00,63.82400054931641
246,2022-03-28 04:06:00,63.82400054931641
247,2022-03-28 04:07:00,63.82400054931641
248,2022-03-28 04:08:00,63.80600013732911
249,2022-03-28 04:09:00,63.7879997253418
250,2022-03-28 04:10:00,63.7879997253418
251,2022-03-28 04:11:00,63.7879997253418
252,2022-03-28 04:12:00,63.76999931335449
253,2022-03-28 04:13:00,63.76999931335449
254,2022-03-28 04:14:00,63.7879997253418
255,2022-03-28 04:15:00,63.733998489379886
256,2022-03-28 04:16:00,63.733998489379886
257,2022-03-28 04:17:00,63.733998489379886
258,2022-03-28 04:18:00,63.71600151062012
259,2022-03-28 04:19:00,63.71600151062012
260,2022-03-28 04:20:00,63.71600151062012
261,2022-03-28 04:21:00,63.71600151062012
262,2022-03-28 04:22:00,63.733998489379886
263,2022-03-28 04:23:00,63.733998489379886
264,2022-03-28 04:24:00,63.733998489379886
265,2022-03-28 04:25:00,63.75199890136719
266,2022-03-28 04:26:00,63.75199890136719
267,2022-03-28 04:27:00,63.75199890136719
268,2022-03-28 04:28:00,63.76999931335449
269,2022-03-28 04:29:00,63.76999931335449
270,2022-03-28 04:30:00,63.76999931335449
271,2022-03-28 04:31:00,63.7879997253418
272,2022-03-28 04:32:00,63.80600013732911
273,2022-03-28 04:33:00,63.82400054931641
274,2022-03-28 04:34:00,63.82400054931641
275,2022-03-28 04:35:00,63.84200096130371
276,2022-03-28 04:36:00,63.86000137329101
277,2022-03-28 04:37:00,63.86000137329101
278,2022-03-28 04:38:00,63.87799835205078
279,2022-03-28 04:39:00,63.86000137329101
280,2022-03-28 04:40:00,63.86000137329101
281,2022-03-28 04:41:00,63.86000137329101
282,2022-03-28 04:42:00,63.86000137329101
283,2022-03-28 04:43:00,63.86000137329101
284,2022-03-28 04:44:00,63.86000137329101
285,2022-03-28 04:45:00,63.84200096130371
286,2022-03-28 04:46:00,63.84200096130371
287,2022-03-28 04:47:00,63.84200096130371
288,2022-03-28 04:48:00,63.84200096130371
289,2022-03-28 04:49:00,63.82400054931641
290,2022-03-28 04:50:00,63.82400054931641
291,2022-03-28 04:51:00,63.80600013732911
292,2022-03-28 04:52:00,63.80600013732911
293,2022-03-28 04:53:00,63.80600013732911
294,2022-03-28 04:54:00,63.7879997253418
295,2022-03-28 04:55:00,63.7879997253418
296,2022-03-28 04:56:00,63.7879997253418
297,2022-03-28 04:57:00,63.7879997253418
298,2022-03-28 04:58:00,63.7879997253418
299,2022-03-28 04:59:00,63.76999931335449
300,2022-03-28 05:00:00,63.7879997253418
301,2022-03-28 05:01:00,63.7879997253418
302,2022-03-28 05:02:00,63.80600013732911
303,2022-03-28 05:03:00,63.7879997253418
304,2022-03-28 05:04:00,63.7879997253418
305,2022-03-28 05:05:00,63.75199890136719
306,2022-03-28 05:06:00,63.7879997253418
307,2022-03-28 05:07:00,63.7879997253418
308,2022-03-28 05:08:00,63.76999931335449
309,2022-03-28 05:09:00,63.76999931335449
310,2022-03-28 05:10:00,63.76999931335449
311,2022-03-28 05:11:00,63.76999931335449
312,2022-03-28 05:12:00,63.75199890136719
313,2022-03-28 05:13:00,63.733998489379886
314,2022-03-28 05:14:00,63.733998489379886
315,2022-03-28 05:15:00,63.71600151062012
316,2022-03-28 05:16:00,63.733998489379886
317,2022-03-28 05:17:00,63.698001098632815
318,2022-03-28 05:18:00,63.698001098632815
319,2022-03-28 05:19:00,63.68000068664551
320,2022-03-28 05:20:00,63.662000274658205
321,2022-03-28 05:21:00,63.662000274658205
322,2022-03-28 05:22:00,63.662000274658205
323,2022-03-28 05:23:00,63.643999862670896
324,2022-03-28 05:24:00,63.643999862670896
325,2022-03-28 05:25:00,63.625999450683594
326,2022-03-28 05:26:00,63.60799903869629
327,2022-03-28 05:27:00,63.60799903869629
328,2022-03-28 05:28:00,63.60799903869629
329,2022-03-28 05:29:00,63.58999862670899
330,2022-03-28 05:30:00,63.57200164794922
331,2022-03-28 05:31:00,63.55400123596192
332,2022-03-28 05:32:00,63.55400123596192
333,2022-03-28 05:33:00,63.55400123596192
334,2022-03-28 05:34:00,63.53600082397461
335,2022-03-28 05:35:00,63.5
336,2022-03-28 05:36:00,63.5
337,2022-03-28 05:37:00,63.463999176025396
338,2022-03-28 05:38:00,63.44599876403809
339,2022-03-28 05:39:00,63.44599876403809
340,2022-03-28 05:40:00,63.42799835205078
341,2022-03-28 05:41:00,63.42799835205078
342,2022-03-28 05:42:00,63.42799835205078
343,2022-03-28 05:43:00,63.42799835205078
344,2022-03-28 05:44:00,63.41000137329102
345,2022-03-28 05:45:00,63.41000137329102
346,2022-03-28 05:46:00,63.39200096130371
347,2022-03-28 05:47:00,63.39200096130371
348,2022-03-28 05:48:00,63.39200096130371
349,2022-03-28 05:49:00,63.39200096130371
350,2022-03-28 05:50:00,63.374000549316406
351,2022-03-28 05:51:00,63.374000549316406
352,2022-03-28 05:52:00,63.374000549316406
353,2022-03-28 05:53:00,63.356000137329104
354,2022-03-28 05:54:00,63.3379997253418
355,2022-03-28 05:55:00,63.3379997253418
356,2022-03-28 05:56:00,63.319999313354494
357,2022-03-28 05:57:00,63.301998901367185
358,2022-03-28 05:58:00,63.28399848937988
359,2022-03-28 05:59:00,63.28399848937988
360,2022-03-28 06:00:00,63.266001510620114
361,2022-03-28 06:01:00,63.24800109863281
362,2022-03-28 06:02:00,63.23000068664551
363,2022-03-28 06:03:00,63.21200027465821
364,2022-03-28 06:04:00,63.21200027465821
365,2022-03-28 06:05:00,63.21200027465821
366,2022-03-28 06:06:00,63.1939998626709
367,2022-03-28 06:07:00,63.21200027465821
368,2022-03-28 06:08:00,63.21200027465821
369,2022-03-28 06:09:00,63.1939998626709
370,2022-03-28 06:10:00,63.1939998626709
371,2022-03-28 06:11:00,63.1939998626709
372,2022-03-28 06:12:00,63.17599945068359
373,2022-03-28 06:13:00,63.17599945068359
374,2022-03-28 06:14:00,63.15799903869629
375,2022-03-28 06:15:00,63.13999862670899
376,2022-03-28 06:16:00,63.13999862670899
377,2022-03-28 06:17:00,63.13999862670899
378,2022-03-28 06:18:00,63.15799903869629
379,2022-03-28 06:19:00,63.13999862670899
380,2022-03-28 06:20:00,63.15799903869629
381,2022-03-28 06:21:00,63.15799903869629
382,2022-03-28 06:22:00,63.15799903869629
383,2022-03-28 06:23:00,63.15799903869629
384,2022-03-28 06:24:00,63.15799903869629
385,2022-03-28 06:25:00,63.15799903869629
386,2022-03-28 06:26:00,63.15799903869629
387,2022-03-28 06:27:00,63.17599945068359
388,2022-03-28 06:28:00,63.17599945068359
389,2022-03-28 06:29:00,63.17599945068359
390,2022-03-28 06:30:00,63.15799903869629
391,2022-03-28 06:31:00,63.15799903869629
392,2022-03-28 06:32:00,63.15799903869629
393,2022-03-28 06:33:00,63.15799903869629
394,2022-03-28 06:34:00,63.15799903869629
395,2022-03-28 06:35:00,63.15799903869629
396,2022-03-28 06:36:00,63.17599945068359
397,2022-03-28 06:37:00,63.17599945068359
398,2022-03-28 06:38:00,63.17599945068359
399,2022-03-28 06:39:00,63.17599945068359
400,2022-03-28 06:40:00,63.17599945068359
401,2022-03-28 06:41:00,63.1939998626709
402,2022-03-28 06:42:00,63.15799903869629
403,2022-03-28 06:43:00,63.17599945068359
404,2022-03-28 06:44:00,63.17599945068359
405,2022-03-28 06:45:00,63.17599945068359
406,2022-03-28 06:46:00,63.17599945068359
407,2022-03-28 06:47:00,63.1939998626709
408,2022-03-28 06:48:00,63.1939998626709
409,2022-03-28 06:49:00,63.21200027465821
410,2022-03-28 06:50:00,63.23000068664551
411,2022-03-28 06:51:00,63.23000068664551
412,2022-03-28 06:52:00,63.266001510620114
413,2022-03-28 06:53:00,63.266001510620114
414,2022-03-28 06:54:00,63.266001510620114
415,2022-03-28 06:55:00,63.28399848937988
416,2022-03-28 06:56:00,63.301998901367185
417,2022-03-28 06:57:00,63.301998901367185
418,2022-03-28 06:58:00,63.301998901367185
419,2022-03-28 06:59:00,63.319999313354494
420,2022-03-28 07:00:00,63.319999313354494
421,2022-03-28 07:01:00,63.3379997253418
422,2022-03-28 07:02:00,63.374000549316406
423,2022-03-28 07:03:00,63.374000549316406
424,2022-03-28 07:04:00,63.41000137329102
425,2022-03-28 07:05:00,63.42799835205078
426,2022-03-28 07:06:00,63.463999176025396
427,2022-03-28 07:07:00,63.5
428,2022-03-28 07:08:00,63.53600082397461
429,2022-03-28 07:09:00,63.55400123596192
430,2022-03-28 07:10:00,63.58999862670899
431,2022-03-28 07:11:00,63.643999862670896
432,2022-03-28 07:12:00,63.68000068664551
433,2022-03-28 07:13:00,63.698001098632815
434,2022-03-28 07:14:00,63.71600151062012
435,2022-03-28 07:15:00,63.76999931335449
436,2022-03-28 07:16:00,63.82400054931641
437,2022-03-28 07:17:00,63.86000137329101
438,2022-03-28 07:18:00,63.89599876403808
439,2022-03-28 07:19:00,63.91399917602539
440,2022-03-28 07:20:00,63.968000411987305
441,2022-03-28 07:21:00,64.00400123596191
442,2022-03-28 07:22:00,64.00400123596191
443,2022-03-28 07:23:00,64.0759994506836
444,2022-03-28 07:24:00,64.11200027465821
445,2022-03-28 07:25:00,64.16600151062012
446,2022-03-28 07:26:00,64.18399848937989
447,2022-03-28 07:27:00,64.21999931335449
448,2022-03-28 07:28:00,64.2560001373291
449,2022-03-28 07:29:00,64.29200096130371
450,2022-03-28 07:30:00,64.31000137329102
451,2022-03-28 07:31:00,64.3639991760254
452,2022-03-28 07:32:00,64.4
453,2022-03-28 07:33:00,64.41800041198731
454,2022-03-28 07:34:00,64.45400123596193
455,2022-03-28 07:35:00,64.50799903869628
456,2022-03-28 07:36:00,64.5439998626709
457,2022-03-28 07:37:00,64.5620002746582
458,2022-03-28 07:38:00,64.61600151062012
459,2022-03-28 07:39:00,64.6699993133545
460,2022-03-28 07:40:00,64.70600013732911
461,2022-03-28 07:41:00,64.76000137329102
462,2022-03-28 07:42:00,64.79599876403809
463,2022-03-28 07:43:00,64.85
464,2022-03-28 07:44:00,64.88600082397461
465,2022-03-28 07:45:00,64.93999862670898
466,2022-03-28 07:46:00,64.9939998626709
467,2022-03-28 07:47:00,65.04800109863282
468,2022-03-28 07:48:00,65.10199890136718
469,2022-03-28 07:49:00,65.1560001373291
470,2022-03-28 07:50:00,65.1920009613037
471,2022-03-28 07:51:00,65.22799835205078
472,2022-03-28 07:52:00,65.2819995880127
473,2022-03-28 07:53:00,65.3180004119873
474,2022-03-28 07:54:00,65.35400123596192
475,2022-03-28 07:55:00,65.40799903869629
476,2022-03-28 07:56:00,65.46200027465821
477,2022-03-28 07:57:00,65.51600151062013
478,2022-03-28 07:58:00,65.56999931335449
479,2022-03-28 07:59:00,65.6240005493164
480,2022-03-28 08:00:00,65.67799835205079
481,2022-03-28 08:01:00,65.7319995880127
482,2022-03-28 08:02:00,65.7860008239746
483,2022-03-28 08:03:00,65.83999862670899
484,2022-03-28 08:04:00,65.89399986267091
485,2022-03-28 08:05:00,65.94800109863282
486,2022-03-28 08:06:00,66.0199993133545
487,2022-03-28 08:07:00,66.07400054931641
488,2022-03-28 08:08:00,66.12799835205078
489,2022-03-28 08:09:00,66.1459987640381
490,2022-03-28 08:10:00,66.2
491,2022-03-28 08:11:00,66.25400123596191
492,2022-03-28 08:12:00,66.3079990386963
493,2022-03-28 08:13:00,66.36200027465821
494,2022-03-28 08:14:00,66.39800109863282
495,2022-03-28 08:15:00,66.43399848937989
496,2022-03-28 08:16:00,66.5060001373291
497,2022-03-28 08:17:00,66.56000137329102
498,2022-03-28 08:18:00,66.6139991760254
499,2022-03-28 08:19:00,66.66800041198731
500,2022-03-28 08:20:00,66.72200164794921
501,2022-03-28 08:21:00,66.75799903869628
502,2022-03-28 08:22:00,66.7939998626709
503,2022-03-28 08:23:00,66.83000068664552
504,2022-03-28 08:24:00,66.88399848937988
505,2022-03-28 08:25:00,66.9199993133545
506,2022-03-28 08:26:00,66.9740005493164
507,2022-03-28 08:27:00,67.01000137329102
508,2022-03-28 08:28:00,67.04599876403809
509,2022-03-28 08:29:00,67.0819995880127
510,2022-03-28 08:30:00,67.1
511,2022-03-28 08:31:00,67.17200164794923
512,2022-03-28 08:32:00,67.2079990386963
513,2022-03-28 08:33:00,67.2439998626709
514,2022-03-28 08:34:00,67.28000068664551
515,2022-03-28 08:35:00,67.3339984893799
516,2022-03-28 08:36:00,67.4060001373291
517,2022-03-28 08:37:00,67.4060001373291
518,2022-03-28 08:38:00,67.49599876403809
519,2022-03-28 08:39:00,67.5319995880127
520,2022-03-28 08:40:00,67.58600082397462
521,2022-03-28 08:41:00,67.63999862670899
522,2022-03-28 08:42:00,67.71200027465821
523,2022-03-28 08:43:00,67.78399848937988
524,2022-03-28 08:44:00,67.8379997253418
525,2022-03-28 08:45:00,67.89200096130372
526,2022-03-28 08:46:00,67.94599876403808
527,2022-03-28 08:47:00,68.01800041198732
528,2022-03-28 08:48:00,68.07200164794922
529,2022-03-28 08:49:00,68.1259994506836
530,2022-03-28 08:50:00,68.18000068664551
531,2022-03-28 08:51:00,68.25199890136719
532,2022-03-28 08:52:00,68.32400054931641
533,2022-03-28 08:53:00,68.37799835205078
534,2022-03-28 08:54:00,68.48600082397462
535,2022-03-28 08:55:00,68.5579990386963
536,2022-03-28 08:56:00,68.6300006866455
537,2022-03-28 08:57:00,68.68399848937989
538,2022-03-28 08:58:00,68.77400054931641
539,2022-03-28 08:59:00,68.82799835205078
540,2022-03-28 09:00:00,68.88199958801269
541,2022-03-28 09:01:00,68.95400123596193
542,2022-03-28 09:02:00,69.0259994506836
543,2022-03-28 09:03:00,69.08000068664552
544,2022-03-28 09:04:00,69.13399848937988
545,2022-03-28 09:05:00,69.1519989013672
546,2022-03-28 09:06:00,69.1699993133545
547,2022-03-28 09:07:00,69.1879997253418
548,2022-03-28 09:08:00,69.20600013732911
549,2022-03-28 09:09:00,69.2240005493164
550,2022-03-28 09:10:00,69.26000137329102
551,2022-03-28 09:11:00,69.31399917602539
552,2022-03-28 09:12:00,69.36800041198731
553,2022-03-28 09:13:00,69.40400123596191
554,2022-03-28 09:14:00,69.43999862670898
555,2022-03-28 09:15:00,69.4939998626709
556,2022-03-28 09:16:00,69.54800109863282
557,2022-03-28 09:17:00,69.60199890136718
558,2022-03-28 09:18:00,69.67400054931642
559,2022-03-28 09:19:00,69.74599876403809
560,2022-03-28 09:20:00,69.85400123596192
561,2022-03-28 09:21:00,69.9259994506836
562,2022-03-28 09:22:00,70.01600151062013
563,2022-03-28 09:23:00,70.0879997253418
564,2022-03-28 09:24:00,70.14200096130372
565,2022-03-28 09:25:00,70.19599876403808
566,2022-03-28 09:26:00,70.2319995880127
567,2022-03-28 09:27:00,70.25
568,2022-03-28 09:28:00,70.30400123596192
569,2022-03-28 09:29:00,70.33999862670899
570,2022-03-28 09:30:00,70.39399986267091
571,2022-03-28 09:31:00,70.43000068664551
572,2022-03-28 09:32:00,70.48399848937989
573,2022-03-28 09:33:00,70.55600013732911
574,2022-03-28 09:34:00,70.62799835205078
575,2022-03-28 09:35:00,70.6459987640381
576,2022-03-28 09:36:00,70.7
577,2022-03-28 09:37:00,70.7180004119873
578,2022-03-28 09:38:00,70.75400123596191
579,2022-03-28 09:39:00,70.8079990386963
580,2022-03-28 09:40:00,70.86200027465821
581,2022-03-28 09:41:00,70.91600151062012
582,2022-03-28 09:42:00,70.93399848937989
583,2022-03-28 09:43:00,70.95199890136719
584,2022-03-28 09:44:00,70.98799972534181
585,2022-03-28 09:45:00,71.02400054931641
586,2022-03-28 09:46:00,71.06000137329102
587,2022-03-28 09:47:00,71.1139991760254
588,2022-03-28 09:48:00,71.13199958801269
589,2022-03-28 09:49:00,71.16800041198731
590,2022-03-28 09:50:00,71.18600082397461
591,2022-03-28 09:51:00,71.22200164794921
592,2022-03-28 09:52:00,71.2759994506836
593,2022-03-28 09:53:00,71.3120002746582
594,2022-03-28 09:54:00,71.33000068664552
595,2022-03-28 09:55:00,71.3480010986328
596,2022-03-28 09:56:00,71.36600151062012
597,2022-03-28 09:57:00,71.38399848937988
598,2022-03-28 09:58:00,71.4199993133545
599,2022-03-28 09:59:00,71.45600013732911
600,2022-03-28 10:00:00,71.49200096130372
601,2022-03-28 10:01:00,71.54599876403809
602,2022-03-28 10:02:00,71.5819995880127
603,2022-03-28 10:03:00,71.61800041198731
604,2022-03-28 10:04:00,71.63600082397461
605,2022-03-28 10:05:00,71.65400123596191
606,2022-03-28 10:06:00,71.7079990386963
607,2022-03-28 10:07:00,71.7620002746582
608,2022-03-28 10:08:00,71.79800109863282
